Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,slider_relatedness_responseValue,slider_relatedness_responseTime,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,DistanceFromCenter,Correct
67c1ca05922b398e5b520dbf,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,4.5352,2.0,2.8481,right,1.0442,3.0,2.1406,2.0,1
67c1ca05922b398e5b520dbf,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,14.0897,6.0,36.1363,right,2.062,3.0,1.2449,2.0,1
67c1ca05922b398e5b520dbf,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,4.285,2.0,2.7823,left,1.5958,6.0,3.2472,2.0,1
67c1ca05922b398e5b520dbf,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,3.407,6.0,3.4316,right,2.1811,5.0,3.1138,2.0,0
67c1ca05922b398e5b520dbf,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,9.506,2.0,3.5145,right,2.15,3.0,1.4781,2.0,1
67c1ca05922b398e5b520dbf,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,26.9391,2.0,10.9993,right,1.6128,6.0,5.7967,2.0,1
67c1ca05922b398e5b520dbf,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,5.4545,6.0,6.615,left,1.6564,5.0,5.6613,2.0,1
67c1ca05922b398e5b520dbf,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,60.5496,6.0,5.565,right,2.1503,2.0,1.4436,2.0,0
67c1ca05922b398e5b520dbf,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,4.6036,2.0,4.8819,right,4.1868,3.0,1.2917,2.0,1
67c1ca05922b398e5b520dbf,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,8.1877,6.0,3.0645,left,0.9134,5.0,3.9475,2.0,0
67c1ca05922b398e5b520dbf,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,5.1306,6.0,2.8644,right,1.6885,4.0,1.4585,2.0,1
67c1ca05922b398e5b520dbf,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,3.9707,6.0,3.2316,left,3.2494,7.0,2.2138,2.0,1
67c1ca05922b398e5b520dbf,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.152,2.0,8.5148,left,2.3519,7.0,2.7617,2.0,0
67c1ca05922b398e5b520dbf,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,5.1662,6.0,5.0986,left,1.5532,5.0,1.2787,2.0,0
67c1ca05922b398e5b520dbf,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,4.6675,2.0,6.6157,right,2.5079,2.0,2.3045,2.0,1
67c1ca05922b398e5b520dbf,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,4.5364,6.0,16.3166,left,2.3954,6.0,2.0121,2.0,1
67c1ca05922b398e5b520dbf,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,5.5695,2.0,9.3656,right,1.8521,5.0,4.1303,2.0,0
67c1ca05922b398e5b520dbf,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,6.0996,4.0,10.0827,left,3.7794,5.0,8.8312,0.0,0
67c1ca05922b398e5b520dbf,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,4.0846,2.0,4.4329,right,3.5216,1.0,5.2435,2.0,1
67c1ca05922b398e5b520dbf,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,5.1677,1.0,21.8844,left,5.3844,5.0,4.1304,3.0,0
67c1ca05922b398e5b520dbf,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.4499,2.0,4.8836,right,2.999,3.0,3.0608,2.0,1
67c1ca05922b398e5b520dbf,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,12.4171,6.0,3.6315,right,3.3205,3.0,3.2265,2.0,1
67c1ca05922b398e5b520dbf,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,6.2044,6.0,4.3986,right,2.5569,2.0,2.2078,2.0,1
67c1ca05922b398e5b520dbf,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,7.2183,6.0,7.3991,right,3.7978,5.0,4.0127,2.0,1
67c1ca05922b398e5b520dbf,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,4.8194,2.0,2.8315,left,1.0345,3.0,2.7291,2.0,1
67c1ca05922b398e5b520dbf,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,2.9669,6.0,6.0308,left,1.4327,6.0,1.5135,2.0,0
67c1ca05922b398e5b520dbf,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,3.3443,2.0,3.3988,right,5.2109,4.0,1.2078,2.0,1
67c1ca05922b398e5b520dbf,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,2.3876,7.0,7.4501,right,3.0364,2.0,2.2793,3.0,0
67c1ca05922b398e5b520dbf,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,6.2692,7.0,3.1646,right,9.6685,2.0,4.4632,3.0,1
67c1ca05922b398e5b520dbf,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,4.543,6.0,4.2486,left,2.099,6.0,1.9795,2.0,1
67c1ca05922b398e5b520dbf,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,4.9942,6.0,4.0486,right,4.5534,2.0,2.5454,2.0,1
67c1ca05922b398e5b520dbf,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,9.3002,5.0,3.5142,right,1.9554,3.0,1.8921,1.0,1
67c1ca05922b398e5b520dbf,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,4.2699,5.0,3.0147,right,2.7041,3.0,1.8453,1.0,0
67c1ca05922b398e5b520dbf,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,2.419,2.0,2.1819,right,2.0862,2.0,2.2623,2.0,0
67c1ca05922b398e5b520dbf,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,8.0548,6.0,28.1184,right,2.9001,2.0,1.3384,2.0,1
67c1ca05922b398e5b520dbf,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,3.0191,2.0,5.6831,left,2.7342,6.0,2.2946,2.0,0
67c1ca05922b398e5b520dbf,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,6.7768,3.0,4.5487,left,3.1029,5.0,2.3778,1.0,0
67c1ca05922b398e5b520dbf,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,5.4712,2.0,2.7461,right,2.6292,3.0,2.4737,2.0,1
67c1ca05922b398e5b520dbf,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,2.727,2.0,3.1477,right,2.0189,2.0,1.8115,2.0,1
67c1ca05922b398e5b520dbf,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,3.8716,2.0,4.5821,left,3.3127,4.0,0.4253,2.0,0
67c1ca05922b398e5b520dbf,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,1.5367,5.0,5.3147,left,1.1984,5.0,2.0635,1.0,1
67c1ca05922b398e5b520dbf,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,1.7882,2.0,2.815,left,2.0608,5.0,1.2772,2.0,1
67c1ca05922b398e5b520dbf,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,5.5873,6.0,2.9985,left,2.9016,4.0,0.4453,2.0,0
67c1ca05922b398e5b520dbf,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,5.7564,2.0,2.8312,right,1.636,2.0,2.8284,2.0,1
67c1ca05922b398e5b520dbf,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,5.6704,6.0,4.9151,left,1.4698,5.0,2.8946,2.0,1
67c1ca05922b398e5b520dbf,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,6.3099,2.0,6.2321,right,2.753,3.0,2.2099,2.0,1
67c1ca05922b398e5b520dbf,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,11.1032,2.0,5.198,left,1.6487,5.0,2.0937,2.0,0
67c1ca05922b398e5b520dbf,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,4.7505,2.0,3.835,right,2.6988,2.0,1.5952,2.0,1
67c1ca05922b398e5b520dbf,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,6.2523,2.0,2.797,left,2.4197,5.0,2.3103,2.0,1
67c1ca05922b398e5b520dbf,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,3.4378,2.0,3.9143,right,2.7355,3.0,2.9456,2.0,0
67c1ca05922b398e5b520dbf,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,5.9876,2.0,4.8964,right,2.8527,2.0,2.3773,2.0,1
67c1ca05922b398e5b520dbf,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,4.3436,2.0,3.6134,right,2.6902,3.0,2.5777,2.0,1
67c1ca05922b398e5b520dbf,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,2.9896,2.0,4.0639,right,1.9459,3.0,1.5724,2.0,1
67c1ca05922b398e5b520dbf,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,6.2622,3.0,5.8822,right,2.3693,2.0,1.5116,1.0,1
67c1ca05922b398e5b520dbf,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,4.2385,5.0,3.815,right,2.5839,3.0,2.4777,1.0,0
67c1ca05922b398e5b520dbf,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,4.0249,7.0,2.2815,right,1.3698,1.0,1.495,3.0,1
67c1ca05922b398e5b520dbf,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,4.521,6.0,4.7486,right,1.4544,2.0,1.0952,2.0,1
67c1ca05922b398e5b520dbf,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,4.7199,2.0,5.2816,right,2.4749,3.0,2.2111,2.0,1
67c1ca05922b398e5b520dbf,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,1.8857,2.0,2.6316,right,1.6045,3.0,1.6609,2.0,0
67c1ca05922b398e5b520dbf,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,2.6368,2.0,2.2981,right,1.2723,2.0,1.128,2.0,1
67c1ca05922b398e5b520dbf,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,3.0716,6.0,2.2314,right,2.2376,1.0,1.412,2.0,1
67c1ca05922b398e5b520dbf,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,5.6151,2.0,1.4648,right,1.0205,2.0,0.9784,2.0,1
67c1ca05922b398e5b520dbf,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,6.1195,6.0,2.2479,left,1.5667,5.0,3.0967,2.0,0
67c1ca05922b398e5b520dbf,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,4.1406,6.0,2.9483,right,1.5179,1.0,1.9798,2.0,1
67c1ca05922b398e5b520dbf,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,3.9917,2.0,5.0149,right,1.5871,2.0,1.4287,2.0,0
67c1ca05922b398e5b520dbf,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,4.3366,2.0,1.8483,right,1.5676,2.0,1.0968,2.0,0
67c1ca05922b398e5b520dbf,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,5.3016,6.0,2.1144,right,1.3562,2.0,1.0263,2.0,1
67c1ca05922b398e5b520dbf,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,4.1511,2.0,1.0644,right,1.2941,2.0,1.6249,2.0,0
67c1ca05922b398e5b520dbf,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,0.7046,6.0,2.7303,right,1.1384,2.0,1.0463,2.0,0
67c1ca05922b398e5b520dbf,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,3.8046,6.0,9.6321,right,1.8286,3.0,1.0237,2.0,1
67c1ca05922b398e5b520dbf,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,1.7356,6.0,3.5137,right,1.6522,6.0,2.3779,2.0,1
67c1ca05922b398e5b520dbf,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,2.2829,2.0,3.4322,right,0.9865,6.0,1.9614,2.0,0
67c1ca05922b398e5b520dbf,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,0.8198,2.0,5.6487,left,2.4763,7.0,2.6943,2.0,0
67c1ca05922b398e5b520dbf,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,6.0715,7.0,2.1481,right,1.3724,2.0,1.1439,3.0,1
67c1ca05922b398e5b520dbf,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,4.8206,4.0,5.3819,left,1.4176,4.0,1.5135,0.0,1
67c1ca05922b398e5b520dbf,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,3.1376,2.0,4.8986,right,1.7437,4.0,1.0929,2.0,0
67c1ca05922b398e5b520dbf,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,8.3419,2.0,2.7653,right,3.5368,1.0,1.3614,2.0,1
67c1ca05922b398e5b520dbf,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,2.3761,6.0,2.0981,right,1.8421,2.0,5.9957,2.0,1
67c1ca05922b398e5b520dbf,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,3.8,6.0,2.7646,left,1.7847,6.0,1.5465,2.0,0
67c1ca05922b398e5b520dbf,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,3.9736,6.0,4.5317,right,1.885,2.0,1.4942,2.0,1
67c1ca05922b398e5b520dbf,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.5959,1.0,2.5479,right,0.8396,2.0,2.3473,3.0,0
67c1ca05922b398e5b520dbf,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,1.7708,2.0,1.7314,right,1.2615,2.0,3.4087,2.0,1
67c1ca05922b398e5b520dbf,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,4.718,2.0,3.4976,right,1.596,2.0,1.1896,2.0,1
67c1ca05922b398e5b520dbf,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,4.0221,2.0,2.9319,right,0.6857,1.0,1.2788,2.0,1
5996d2256b939900012d9f22,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,3.9304,7.0,1.6822,right,0.9627,2.0,1.8651,3.0,0
5996d2256b939900012d9f22,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,3.0841,2.0,5.3989,left,3.4385,6.0,1.3152,2.0,1
5996d2256b939900012d9f22,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,8.291,6.0,1.7156,right,4.848,3.0,1.365,2.0,1
5996d2256b939900012d9f22,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,6.6175,5.0,1.9324,left,0.9534,6.0,1.2986,1.0,1
5996d2256b939900012d9f22,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,1.8556,6.0,1.5826,left,1.5539,6.0,0.9988,2.0,0
5996d2256b939900012d9f22,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,1.4688,6.0,1.5492,right,3.0997,2.0,1.582,2.0,1
5996d2256b939900012d9f22,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,1.6827,7.0,2.199,right,2.1652,2.0,0.932,3.0,1
5996d2256b939900012d9f22,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,1.9466,4.0,0.966,left,1.3628,5.0,1.3816,0.0,1
5996d2256b939900012d9f22,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,3.1324,6.0,1.6322,left,1.6135,3.0,1.1985,2.0,1
5996d2256b939900012d9f22,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,2.0279,6.0,1.5657,right,3.2989,1.0,1.3321,2.0,1
5996d2256b939900012d9f22,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,1.5483,3.0,1.8825,left,3.931,6.0,1.0651,1.0,1
5996d2256b939900012d9f22,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,9.3166,4.0,2.3323,left,1.1483,6.0,1.2323,0.0,0
5996d2256b939900012d9f22,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,6.0321,4.0,0.799,left,1.2776,3.0,2.0149,0.0,0
5996d2256b939900012d9f22,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,60.9779,4.0,2.0822,left,1.1488,6.0,1.2485,0.0,1
5996d2256b939900012d9f22,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,0.0493,4.0,1.6492,left,2.9818,3.0,1.0819,0.0,0
5996d2256b939900012d9f22,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,1.3992,2.0,2.3656,right,2.5154,1.0,1.6653,2.0,1
5996d2256b939900012d9f22,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,2.299,3.0,1.9159,left,1.2442,6.0,1.3151,1.0,0
5996d2256b939900012d9f22,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,4.6316,3.0,2.1324,right,1.4323,3.0,1.4986,1.0,1
5996d2256b939900012d9f22,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,1.3655,3.0,2.932,right,6.7321,1.0,1.6987,1.0,1
5996d2256b939900012d9f22,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,1.2158,4.0,0.4493,left,1.0944,6.0,1.4652,0.0,1
5996d2256b939900012d9f22,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,0.9486,3.0,2.3991,left,5.7611,6.0,1.3318,1.0,1
5996d2256b939900012d9f22,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,2.5489,4.0,0.8324,left,1.1165,5.0,0.9816,0.0,0
5996d2256b939900012d9f22,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,2.1155,5.0,2.8157,right,1.148,2.0,1.532,1.0,1
5996d2256b939900012d9f22,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,7.7814,4.0,3.0655,right,7.2093,1.0,2.2984,0.0,1
5996d2256b939900012d9f22,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,2.7997,4.0,5.0988,right,1.8319,2.0,1.5487,0.0,1
5996d2256b939900012d9f22,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,2.1992,6.0,4.4988,right,1.0489,1.0,2.4319,2.0,1
5996d2256b939900012d9f22,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,5.4657,4.0,0.5991,left,1.3656,5.0,1.2484,0.0,0
5996d2256b939900012d9f22,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,8.9816,4.0,1.8491,right,4.5817,1.0,1.6319,0.0,1
5996d2256b939900012d9f22,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.8989,3.0,48.9123,right,3.7616,1.0,1.5153,1.0,1
5996d2256b939900012d9f22,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,2.1777,4.0,0.5159,left,1.9484,7.0,1.8319,0.0,1
5996d2256b939900012d9f22,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,7.315,3.0,7.8984,right,2.4486,2.0,1.5818,1.0,1
5996d2256b939900012d9f22,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,5.6141,4.0,0.4657,left,13.3146,7.0,1.5319,0.0,1
5996d2256b939900012d9f22,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,5.7316,4.0,1.1325,left,1.2775,7.0,1.7485,0.0,1
5996d2256b939900012d9f22,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,3.1322,4.0,0.8823,left,1.1781,6.0,0.9818,0.0,0
5996d2256b939900012d9f22,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,2.899,4.0,4.3323,left,0.9402,6.0,0.9985,0.0,1
5996d2256b939900012d9f22,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,1.8671,4.0,1.1323,right,2.3322,1.0,2.182,0.0,1
5996d2256b939900012d9f22,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,1.0984,4.0,10.3152,right,4.3164,3.0,1.7153,0.0,1
5996d2256b939900012d9f22,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,2.4989,4.0,0.6657,right,3.0822,1.0,1.4317,0.0,1
5996d2256b939900012d9f22,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,1.6131,4.0,1.1158,left,1.081,5.0,0.8653,0.0,1
5996d2256b939900012d9f22,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,2.5157,4.0,0.9824,left,0.882,7.0,1.2821,0.0,1
5996d2256b939900012d9f22,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,4.4985,4.0,1.0991,right,4.3308,2.0,1.3152,0.0,1
5996d2256b939900012d9f22,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,2.9155,4.0,1.2992,left,1.0159,6.0,0.9818,0.0,0
5996d2256b939900012d9f22,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,1.8322,4.0,0.6326,left,1.1487,5.0,0.9818,0.0,1
5996d2256b939900012d9f22,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,4.1651,4.0,0.5158,left,1.2144,6.0,1.0321,0.0,1
5996d2256b939900012d9f22,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,2.3822,4.0,2.5989,left,1.0316,6.0,0.9819,0.0,0
